0.29813,0.04676,-0.21842,-0.62303,-2.10
0.29730,0.04728,-0.22348,-0.63469,-2.02
0.29642,0.04760,-0.22818,-0.64516,-1.92
0.29556,0.04864,-0.23228,-0.65356,-2.13
0.29468,0.04936,-0.23720,-0.66463,-2.13
0.29377,0.04983,-0.24204,-0.67573,-2.05
0.29286,0.05012,-0.24639,-0.68569,-1.95
0.29191,0.05114,-0.25044,-0.69350,-2.19
0.29093,0.05184,-0.25545,-0.70439,-2.22
0.28990,0.05230,-0.26066,-0.71555,-2.17
0.28884,0.05258,-0.26562,-0.72597,-2.09
0.28777,0.05274,-0.27014,-0.73524,-2.00
0.28664,0.05367,-0.27450,-0.74260,-2.27
0.28549,0.05431,-0.27995,-0.75346,-2.33
0.28433,0.05472,-0.28552,-0.76493,-2.28
0.28311,0.05496,-0.29092,-0.77568,-2.21
0.28190,0.05595,-0.29588,-0.78470,-2.46
0.28066,0.05663,-0.30182,-0.79686,-2.49
0.27940,0.05706,-0.30775,-0.80932,-2.42
0.27809,0.05731,-0.31343,-0.82081,-2.34
0.27679,0.05830,-0.31861,-0.83033,-2.58
0.27542,0.05898,-0.32493,-0.84290,-2.63
0.27402,0.05941,-0.33141,-0.85593,-2.58
0.27258,0.05966,-0.33756,-0.86821,-2.49
0.27110,0.05978,-0.34340,-0.87924,-2.42
0.26959,0.06068,-0.34899,-0.88834,-2.70
0.26802,0.06130,-0.35582,-0.90103,-2.77
0.26643,0.06168,-0.36285,-0.91449,-2.73
0.26480,0.06189,-0.36958,-0.92735,-2.66
0.26314,0.06199,-0.37598,-0.93908,-2.59
0.26144,0.06200,-0.38200,-0.94977,-2.53
0.25969,0.06196,-0.38783,-0.95953,-2.50
0.25795,0.06275,-0.39341,-0.96778,-2.81
0.25615,0.06329,-0.40044,-0.98000,-2.91
0.25430,0.06362,-0.40787,-0.99344,-2.91
0.25242,0.06380,-0.41514,-1.00668,-2.86
0.25048,0.06386,-0.42222,-1.01908,-2.81
0.24852,0.06385,-0.42899,-1.03067,-2.77
0.24651,0.06379,-0.43561,-1.04147,-2.74
0.24446,0.06370,-0.44206,-1.05178,-2.73
0.24237,0.06358,-0.44852,-1.06170,-2.74
0.24024,0.06345,-0.45495,-1.07149,-2.75
0.23809,0.06331,-0.46129,-1.08120,-2.75
0.23586,0.06317,-0.46789,-1.09076,-2.79
0.23361,0.06389,-0.47465,-1.09947,-3.18
0.23132,0.06437,-0.48301,-1.11311,-3.31
0.22897,0.06465,-0.49198,-1.12835,-3.34
0.22657,0.06479,-0.50097,-1.14373,-3.31
0.22414,0.06482,-0.50963,-1.15851,-3.26
0.22166,0.06477,-0.51805,-1.17239,-3.23
0.21912,0.06467,-0.52637,-1.18552,-3.22
0.21654,0.06366,-0.53438,-1.19952,-2.84
0.21394,0.06288,-0.54067,-1.20813,-2.73
0.21127,0.06227,-0.54675,-1.21486,-2.78
0.20858,0.06180,-0.55289,-1.22186,-2.86
0.20582,0.06143,-0.55963,-1.22960,-2.98
0.20301,0.06113,-0.56694,-1.23861,-3.10
0.20016,0.06087,-0.57466,-1.24880,-3.19
0.19730,0.06064,-0.58260,-1.25987,-3.26
0.19435,0.06042,-0.59101,-1.27145,-3.34
0.19136,0.06021,-0.59977,-1.28375,-3.41
0.18829,0.05913,-0.60869,-1.29811,-3.09
0.18519,0.05829,-0.61624,-1.30769,-3.03
0.18206,0.05763,-0.62341,-1.31599,-3.08
0.17885,0.05713,-0.63106,-1.32453,-3.21
0.17563,0.05672,-0.63907,-1.33432,-3.33
0.17232,0.05639,-0.64778,-1.34521,-3.46
0.16897,0.05523,-0.65683,-1.35904,-3.18
0.16558,0.05432,-0.66458,-1.36844,-3.15
0.16211,0.05363,-0.67246,-1.37682,-3.26
0.15866,0.05309,-0.68046,-1.38618,-3.38
0.15512,0.05179,-0.68902,-1.39827,-3.13
0.15154,0.05080,-0.69642,-1.40631,-3.13
0.14793,0.05005,-0.70390,-1.41378,-3.26
0.14425,0.04859,-0.71184,-1.42419,-3.03
0.14057,0.04750,-0.71861,-1.43068,-3.06
0.13682,0.04669,-0.72572,-1.43684,-3.23
0.13303,0.04520,-0.73336,-1.44651,-3.01
0.12918,0.04409,-0.74027,-1.45243,-3.09
0.12529,0.04326,-0.74753,-1.45864,-3.27
0.12134,0.04176,-0.75546,-1.46859,-3.07
0.11736,0.04063,-0.76255,-1.47491,-3.14
0.11332,0.03980,-0.77007,-1.48143,-3.34
0.10928,0.03829,-0.77795,-1.49187,-3.10
0.10517,0.03715,-0.78506,-1.49826,-3.18
0.10103,0.03543,-0.79231,-1.50695,-2.94
0.09686,0.03415,-0.79855,-1.51144,-3.02
0.09264,0.03233,-0.80503,-1.51829,-2.81
0.08836,0.03100,-0.81087,-1.52122,-2.95
0.08408,0.02914,-0.81693,-1.52722,-2.75
0.07972,0.02778,-0.82248,-1.52944,-2.90
0.07533,0.02591,-0.82857,-1.53499,-2.73
0.07091,0.02455,-0.83403,-1.53719,-2.89
0.06644,0.02268,-0.84006,-1.54272,-2.72
0.06195,0.02042,-0.84524,-1.54715,-2.43
0.05739,0.01878,-0.84950,-1.54647,-2.59
0.05282,0.01673,-0.85428,-1.54909,-2.45
0.04822,0.01436,-0.85831,-1.55096,-2.19
0.04362,0.01265,-0.86136,-1.54816,-2.37
0.03898,0.01055,-0.86512,-1.54891,-2.25
0.03432,0.00815,-0.86832,-1.54930,-2.03
0.02964,0.00644,-0.87070,-1.54534,-2.22
0.02489,0.00433,-0.87414,-1.54527,-2.14
0.02016,0.00194,-0.87690,-1.54532,-1.90
0.01538,-0.00066,-0.87882,-1.54330,-1.66
0.01057,-0.00252,-0.88005,-1.53672,-1.89
0.00578,-0.00471,-0.88198,-1.53452,-1.80
0.00096,-0.00716,-0.88353,-1.53231,-1.60
-0.00387,-0.00979,-0.88419,-1.52853,-1.37
-0.00868,-0.01166,-0.88389,-1.52033,-1.57
-0.01332,-0.01385,-0.88339,-1.51632,-1.40
-0.01680,-0.01363,-0.87558,-1.50468,-1.84
-0.01833,-0.00987,-0.85900,-1.49050,-2.81
-0.01828,-0.00178,-0.83851,-1.47787,-4.71
-0.01735,0.00941,-0.82236,-1.48093,-6.96
-0.01618,0.02275,-0.81539,-1.50532,-9.30
-0.01521,0.03754,-0.82017,-1.55279,-11.63
-0.01456,0.05325,-0.83692,-1.62308,-13.82
-0.01424,0.06953,-0.86440,-1.71389,-15.79
-0.01415,0.08523,-0.90049,-1.82419,-17.07
-0.01425,0.10044,-0.94163,-1.94375,-18.02
-0.01451,0.11437,-0.98592,-2.06996,-18.40
-0.01492,0.12825,-1.03111,-2.19127,-19.13
-0.01553,0.14124,-1.07871,-2.31458,-19.65
-0.01641,0.15359,-1.12819,-2.43599,-20.22
-0.01760,0.16459,-1.17978,-2.55878,-20.45
-0.01904,0.17464,-1.23177,-2.67738,-20.66
-0.02062,0.18402,-1.28334,-2.79078,-20.94
-0.02208,0.19386,-1.33356,-2.89552,-21.78
-0.02322,0.20408,-1.38358,-2.99895,-22.78
-0.02404,0.21548,-1.43426,-3.09904,-24.40
-0.02462,0.22868,-1.48892,-3.19994,-26.83
-0.02515,0.24315,-1.55173,-3.31301,-29.56
-0.02573,0.25847,-1.62419,-3.44238,-32.32
-0.02643,0.27432,-1.70620,-3.58845,-34.97
-0.02717,0.29139,-1.79673,-3.74474,-38.06
-0.02790,0.30930,-1.89676,-3.91702,-41.17
-0.02863,0.32678,-2.00559,-4.11066,-43.52
-0.02946,0.34480,-2.12067,-4.30945,-46.21
-0.03039,0.36412,-2.24328,-4.51179,-49.68
-0.03146,0.38341,-2.37626,-4.73317,-52.79
-0.03267,0.40258,-2.51751,-4.96777,-55.69
-0.03403,0.42161,-2.66590,-5.21178,-58.53
-0.03548,0.44051,-2.82045,-5.46309,-61.36
-0.03701,0.46023,-2.98101,-5.71388,-64.93

